dataset,held_out,seed,shift_balacc,shift_Brier_temp,marginal_cov_shift,balanced_cov_shift,setsize_shift,marginal_cov_seen,balanced_cov_seen,shift_AURC,ECE_raw_seen,ECE_raw_shift,Brier_raw_shift,ECE_temperature_seen,ECE_temperature_shift,Brier_temperature_shift,ECE_platt_seen,ECE_platt_shift,Brier_platt_shift,ECE_isotonic_seen,ECE_isotonic_shift,Brier_isotonic_shift
UAVIDS-2025,Wormhole Attack,8,0.918193667101127,0.1341023707116481,0.6332915273132664,0.7183488451872214,0.6420359531772575,0.9115060240963856,0.8732381678270773,0.029508254709461324,0.0002035138586544515,0.1223884690438797,0.12958581175812195,0.0001351032981261402,0.12681600931630785,0.1341023707116481,0.00020021175695358748,0.11732524608278667,0.1297567155796343,0.00021781568415464217,0.1153039461939403,0.11622195910834186
UAVIDS-2025,Flooding Attack,8,0.99389551291192,0.004059360763349106,0.7715717866093806,0.7907899723538683,0.7715717866093806,0.913440017905103,0.8736363617007873,8.486890863328632e-05,0.0011843852495604364,0.007392014852336521,0.003965766594652957,0.0011681549353253972,0.007942528125512228,0.004059360763349106,0.0011806596684930464,0.007215035512254184,0.0036397342552504726,0.0014324767217041789,0.009777394137672068,0.003839439299738232
UAVIDS-2025,Sybil Attack,9,0.9938670155938772,0.0039478543750592066,0.9256415058999813,0.8830307306330312,0.9256415058999813,0.9111228751249927,0.8788617081009213,7.069225058802232e-05,0.0014912809829721006,0.0034645615568251248,0.0039532668022259475,0.0007554098751871289,0.0030546108797578513,0.0039478543750592066,0.0009725552290922808,0.0035118004669933683,0.00397065536468288,0.0023154850914862586,0.003905745435769205,0.004005128685718129
UAVIDS-2025,Blackhole Attack,9,0.7202520393972847,0.4118063720104765,0.40719855193539406,0.5962099877728327,0.4072333611807296,0.915516721904188,0.8805913304563484,0.1992760200389772,0.0015808565821551657,0.4407277462752108,0.42983147748466227,0.001018898814726108,0.4283767992720782,0.4118063720104765,0.0012308298188795069,0.43372444247444636,0.4165344423590695,0.0011926919677578245,0.41479393573644274,0.41248420661845675
UAVIDS-2025,Wormhole Attack,9,0.9030706125891282,0.173801150136994,0.6445443143812709,0.7360517192735061,0.6508152173913043,0.9155421686746988,0.8858837841495997,0.03240229365625561,0.00013682405880247698,0.15063853308531616,0.14970711162962042,1.0350563812075917e-05,0.17310240381192168,0.173801150136994,7.746342144523972e-05,0.1493717886298097,0.15302404801032068,4.2335476266283715e-05,0.1503091543441828,0.15287776421253613
UAVIDS-2025,Flooding Attack,9,0.9929458718128196,0.00579083058406704,0.7029180093089867,0.7578702556575891,0.7029180093089867,0.9151745747538048,0.8762352452580742,0.00012819874816516445,0.001146919222315778,0.009960444738709674,0.005499584417269774,0.0011529621361706954,0.011323231571117285,0.00579083058406704,0.0010945342456683217,0.011715139124411127,0.006039928852334541,0.001977967700025451,0.014669686770186674,0.00639830332088366
UAV-NIDD,DDoS,0,0.9724162896266879,0.03769299938965936,0.02648031798948583,0.11657344846450594,0.02648031798948583,0.914916630764577,0.5587821172917474,0.003949442016729594,3.781395287207316e-05,0.028348323084910435,0.037529005087333776,4.246184871356849e-05,0.04026412263661397,0.03769299938965936,3.5675977885064394e-05,0.029838488337326774,0.03613880598592177,4.8208147828022355e-05,0.04166721834007145,0.04706763027400244
UAV-NIDD,UDP Flooding,0,0.998050139275766,5.3135894067903424e-05,0.7910784757714951,0.45221423169962927,0.7910784757714951,0.9146141635516412,0.5143292756310612,6.062542264395154e-08,4.457307072732188e-05,0.00016265141304160172,5.2497089997754294e-05,4.871320940574031e-05,0.00017526257524778113,5.3135894067903424e-05,4.502577022214749e-05,0.0001763905663480494,5.209267236964246e-05,2.0646382788442557e-05,0.001015526805806465,0.0007060754675392652
UAV-NIDD,MITM,0,0.9979083055971941,0.00046468968823274375,0.9514998598261845,0.5727675257712446,0.9514998598261845,0.9292917248662829,0.5574184700647993,5.402210221106852e-06,4.0773613155958364e-05,0.0006337600262742102,0.0004716183864380142,4.2905597384274125e-05,0.0006950950243833903,0.00046468968823274375,4.9171068860114754e-05,0.0006380377152495112,0.00045345020403918235,2.933773450253252e-05,0.0010343662441979556,0.0007734576180047951
UAV-NIDD,Jamming,0,0.9798410046603814,0.03642794622867425,0.0,0.0,0.0,0.9140227675401158,0.4629725173310855,0.005389876205409547,5.7692898210071475e-05,0.03920036427525016,0.03644188652401173,4.939104726855726e-05,0.0394855941909807,0.03642794622867425,5.999888823572458e-05,0.038963293312977855,0.03615471378672239,2.2100004074292514e-05,0.0537956073525893,0.03973385104567034
